nSeq,I1,I2,O1,O2,A3,A3_filtrado,A3_normalizado
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,104,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,104,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,104,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,104,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,104,104,0.5973481606953873
11,0,0,0,0,104,104,0.5973481606953873
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,104,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,104,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,104,104,0.5973481606953873
1,0,0,0,0,104,104,0.5973481606953873
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,104,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,104,105,1.2092102595496421
4,0,0,0,0,105,104,0.5973481606953873
5,0,0,0,0,104,105,1.2092102595496421
6,0,0,0,0,105,104,0.5973481606953873
7,0,0,0,0,104,104,0.5973481606953873
8,0,0,0,0,104,104,0.5973481606953873
9,0,0,0,0,105,105,1.2092102595496421
10,0,0,0,0,105,105,1.2092102595496421
11,0,0,0,0,104,104,0.5973481606953873
12,0,0,0,0,104,104,0.5973481606953873
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,104,104,0.5973481606953873
2,0,0,0,0,104,104,0.5973481606953873
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,104,104,0.5973481606953873
6,0,0,0,0,104,104,0.5973481606953873
7,0,0,0,0,104,104,0.5973481606953873
8,0,0,0,0,105,104,0.5973481606953873
9,0,0,0,0,104,104,0.5973481606953873
10,0,0,0,0,104,104,0.5973481606953873
11,0,0,0,0,104,104,0.5973481606953873
12,0,0,0,0,104,104,0.5973481606953873
13,0,0,0,0,105,105,1.2092102595496421
14,0,0,0,0,105,105,1.2092102595496421
15,0,0,0,0,105,105,1.2092102595496421
0,0,0,0,0,104,104,0.5973481606953873
1,0,0,0,0,104,104,0.5973481606953873
2,0,0,0,0,104,104,0.5973481606953873
3,0,0,0,0,104,104,0.5973481606953873
4,0,0,0,0,105,104,0.5973481606953873
5,0,0,0,0,104,104,0.5973481606953873
6,0,0,0,0,104,104,0.5973481606953873
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,104,105,1.2092102595496421
10,0,0,0,0,105,104,0.5973481606953873
11,0,0,0,0,104,104,0.5973481606953873
12,0,0,0,0,104,104,0.5973481606953873
13,0,0,0,0,104,104,0.5973481606953873
14,0,0,0,0,104,104,0.5973481606953873
15,0,0,0,0,104,104,0.5973481606953873
0,0,0,0,0,104,104,0.5973481606953873
1,0,0,0,0,104,104,0.5973481606953873
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,104,104,0.5973481606953873
5,0,0,0,0,104,104,0.5973481606953873
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,104,105,1.2092102595496421
9,0,0,0,0,105,104,0.5973481606953873
10,0,0,0,0,104,105,1.2092102595496421
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,104,104,0.5973481606953873
14,0,0,0,0,104,104,0.5973481606953873
15,0,0,0,0,104,104,0.5973481606953873
0,0,0,0,0,104,104,0.5973481606953873
1,0,0,0,0,104,104,0.5973481606953873
2,0,0,0,0,105,104,0.5973481606953873
3,0,0,0,0,104,104,0.5973481606953873
4,0,0,0,0,104,104,0.5973481606953873
5,0,0,0,0,104,104,0.5973481606953873
6,0,0,0,0,104,104,0.5973481606953873
7,0,0,0,0,104,104,0.5973481606953873
8,0,0,0,0,104,104,0.5973481606953873
9,0,0,0,0,104,104,0.5973481606953873
10,0,0,0,0,104,104,0.5973481606953873
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,104,104,0.5973481606953873
14,0,0,0,0,104,104,0.5973481606953873
15,0,0,0,0,104,104,0.5973481606953873
0,0,0,0,0,105,105,1.2092102595496421
1,0,0,0,0,105,105,1.2092102595496421
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,104,104,0.5973481606953873
4,0,0,0,0,104,104,0.5973481606953873
5,0,0,0,0,104,104,0.5973481606953873
6,0,0,0,0,104,104,0.5973481606953873
7,0,0,0,0,104,104,0.5973481606953873
8,0,0,0,0,104,104,0.5973481606953873
9,0,0,0,0,104,104,0.5973481606953873
10,0,0,0,0,104,104,0.5973481606953873
11,0,0,0,0,105,104,0.5973481606953873
12,0,0,0,0,104,104,0.5973481606953873
13,0,0,0,0,104,104,0.5973481606953873
14,0,0,0,0,105,104,0.5973481606953873
15,0,0,0,0,104,104,0.5973481606953873
0,0,0,0,0,104,104,0.5973481606953873
1,0,0,0,0,104,104,0.5973481606953873
2,0,0,0,0,104,104,0.5973481606953873
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,105,105,1.2092102595496421
5,0,0,0,0,104,104,0.5973481606953873
6,0,0,0,0,104,104,0.5973481606953873
7,0,0,0,0,104,104,0.5973481606953873
8,0,0,0,0,104,104,0.5973481606953873
9,0,0,0,0,104,104,0.5973481606953873
10,0,0,0,0,104,104,0.5973481606953873
11,0,0,0,0,104,104,0.5973481606953873
12,0,0,0,0,104,104,0.5973481606953873
13,0,0,0,0,104,104,0.5973481606953873
14,0,0,0,0,105,104,0.5973481606953873
15,0,0,0,0,104,104,0.5973481606953873
0,0,0,0,0,104,104,0.5973481606953873
1,0,0,0,0,104,104,0.5973481606953873
2,0,0,0,0,104,104,0.5973481606953873
3,0,0,0,0,104,104,0.5973481606953873
4,0,0,0,0,104,104,0.5973481606953873
5,0,0,0,0,104,104,0.5973481606953873
6,0,0,0,0,104,104,0.5973481606953873
7,0,0,0,0,105,105,1.2092102595496421
8,0,0,0,0,105,105,1.2092102595496421
9,0,0,0,0,104,104,0.5973481606953873
10,0,0,0,0,104,104,0.5973481606953873
11,0,0,0,0,104,104,0.5973481606953873
12,0,0,0,0,104,104,0.5973481606953873
13,0,0,0,0,104,104,0.5973481606953873
14,0,0,0,0,104,104,0.5973481606953873
15,0,0,0,0,104,104,0.5973481606953873
0,0,0,0,0,104,104,0.5973481606953873
1,0,0,0,0,104,104,0.5973481606953873
2,0,0,0,0,105,105,1.2092102595496421
3,0,0,0,0,105,105,1.2092102595496421
4,0,0,0,0,104,104,0.5973481606953873
5,0,0,0,0,104,104,0.5973481606953873
6,0,0,0,0,104,104,0.5973481606953873
7,0,0,0,0,104,104,0.5973481606953873
8,0,0,0,0,104,104,0.5973481606953873
9,0,0,0,0,104,104,0.5973481606953873
10,0,0,0,0,104,104,0.5973481606953873
11,0,0,0,0,105,105,1.2092102595496421
12,0,0,0,0,105,105,1.2092102595496421
13,0,0,0,0,104,104,0.5973481606953873
14,0,0,0,0,104,104,0.5973481606953873
15,0,0,0,0,104,104,0.5973481606953873
0,0,0,0,0,104,104,0.5973481606953873
1,0,0,0,0,104,104,0.5973481606953873
2,0,0,0,0,104,104,0.5973481606953873
3,0,0,0,0,104,104,0.5973481606953873
4,0,0,0,0,104,104,0.5973481606953873
5,0,0,0,0,105,105,1.2092102595496421
6,0,0,0,0,105,105,1.2092102595496421
7,0,0,0,0,104,104,0.5973481606953873
8,0,0,0,0,104,104,0.5973481606953873
9,0,0,0,0,104,104,0.5973481606953873
10,0,0,0,0,104,104,0.5973481606953873
11,0,0,0,0,104,104,0.5973481606953873
12,0,0,0,0,104,104,0.5973481606953873
13,0,0,0,0,104,104,0.5973481606953873
14,0,0,0,0,104,104,0.5973481606953873
15,0,0,0,0,105,104,0.5973481606953873
0,0,0,0,0,104,104,0.5973481606953873
1,0,0,0,0,104,104,0.5973481606953873
2,0,0,0,0,104,104,0.5973481606953873
3,0,0,0,0,104,104,0.5973481606953873
4,0,0,0,0,104,104,0.5973481606953873
5,0,0,0,0,104,104,0.5973481606953873
6,0,0,0,0,104,104,0.5973481606953873
7,0,0,0,0,104,104,0.5973481606953873
8,0,0,0,0,104,104,0.5973481606953873
9,0,0,0,0,104,104,0.5973481606953873
10,0,0,0,0,104,104,0.5973481606953873
11,0,0,0,0,104,104,0.5973481606953873
